,Gene1,Gene2,weights_combined
39066,SATB1,LRRC8B,25937.774612466925
28984,MEIS1,PRTN3,25937.21980717282
39253,SATB1,NUDCD3,25936.503144409096
25169,IKZF1,TOPORS,25935.256953313565
25308,IKZF1,WDR6,25933.984134911574
41848,SPI1,SLC14A1,25931.34579900721
8182,ESR1,STAMBPL1,25927.728152021977
21355,HDAC2,TRIM30D,25927.589877204995
41995,SPI1,STK38,25927.448353956777
1045,CBFB,METAP2,25926.999139581007
24019,IKZF1,HSDL1,25925.616918859134
38712,SATB1,EDRF1,25925.263366777857
5744,ELF1,SAT1,25920.051916303815
39171,SATB1,MYNN,25919.80029235604
38868,SATB1,GPKOW,25911.309004843155
1324,CBFB,PIMREG,25909.245105870283
6394,ESR1,ALG9,25908.334465928772
298,CBFB,CERS4,25907.61707888455
38667,SATB1,DEK,25907.22123503723
21727,HNF4A,BUB1B,25906.616418699166
40453,SPI1,D10WSU102E,25906.20328981859
8525,ESR1,ZFP367,25906.020785615834
166,CBFB,ATP8B4,25902.261944434023
4955,ELF1,HMGB2,25900.196387233605
1011,CBFB,MARCH5,25899.00864516135
41885,SPI1,SLC35D3,25897.36851123571
24198,IKZF1,LONP1,25895.09962757562
22264,HNF4A,KIF20B,25894.03236434001
1171,CBFB,NEURL3,25891.34507312361
5297,ELF1,NAMPT,25890.87932337242
52,CBFB,ADORA2A,25890.686700112456
5653,ELF1,RASSF2,25888.292660471812
24491,IKZF1,PA2G4,25887.65051004266
24434,IKZF1,NPRL3,25887.32424362664
41543,SPI1,POMGNT1,25886.545123994056
23704,IKZF1,EDC3,25886.256290183544
38904,SATB1,HARS,25879.24046131121
39177,SATB1,NADK,25879.037026421953
4176,ELF1,ABI1,25877.49468273623
39385,SATB1,PRIM1,25876.06391028006
4685,ELF1,EIF1AD,25876.06172226348
23225,IKZF1,ACOX1,25874.383607056774
39525,SATB1,SDHA,25873.48706834952
38883,SATB1,GSS,25871.969783133838
7209,ESR1,IFT140,25870.9494064291
23622,IKZF1,CYP4V3,25868.484254999858
422,CBFB,CYTIP,25865.955014363055
42190,SPI1,TSPOAP1,25865.70746822005
22440,HNF4A,NCF1,25863.780265164653
39358,SATB1,PON2,25858.699894836933
38396,SATB1,ARFGEF2,25858.373551368764
39386,SATB1,PRIM2,25857.78867606216
6900,ESR1,ERCC8,25857.69117739084
42075,SPI1,THUMPD3,25857.411152440192
25368,IKZF1,ZFP672,25856.643819135126
40226,SPI1,CCL3,25849.77295786402
23969,IKZF1,HACD3,25848.919651425873
38769,SATB1,FAM76B,25848.65953540692
30919,MYC,CD7,25848.518016522085
41614,SPI1,PSMD9,25848.117683321405
22211,HNF4A,IL1R1,25846.03098048816
955,CBFB,LAX1,25842.47396186496
7523,ESR1,NAV1,25842.15181688343
22281,HNF4A,LANCL2,25841.556288983305
21597,HNF4A,ABL2,25841.392184465512
38483,SATB1,CAMK2D,25840.39075480416
32048,MYC,OTUB2,25840.054394672137
1446,CBFB,PTP4A3,25839.804658736066
1912,CBFB,TOX,25837.85708669053
5942,ELF1,STK25,25836.790707102886
38382,SATB1,ANXA5,25836.781904633346
24683,IKZF1,PTDSS1,25832.0334674996
6888,ESR1,ENDOD1,25828.277872216753
8102,ESR1,SLC52A2,25826.075400453443
7458,ESR1,MORC2A,25824.645963730207
6831,ESR1,DPY19L3,25822.51943926908
40918,SPI1,IDH3A,25821.86975843135
24136,IKZF1,KDM7A,25820.2385571813
39877,SATB1,WDR6,25816.389676099156
474,CBFB,DOCK11,25814.679051059487
38963,SATB1,IFIT3,25814.62657372563
22049,HNF4A,FLNB,25813.868119798746
22944,HNF4A,STOM,25813.866495001545
40461,SPI1,DCAF13,25813.68455402354
6686,ESR1,COG7,25811.935640229123
24163,IKZF1,KPNA3,25807.55210491227
4435,ELF1,CD82,25807.358601644934
32736,MYC,TK1,25806.852321549635
38922,SATB1,HERPUD1,25805.4550508018
40966,SPI1,INPP5B,25803.929545359308
38614,SATB1,CRK,25803.672876407403
39850,SATB1,USP32,25803.312627124353
8521,ESR1,ZFP322A,25802.510037547458
39192,SATB1,NCEH1,25802.473458206186
38734,SATB1,ELP3,25801.922488714456
8144,ESR1,SPATA13,25799.214467113437
7019,ESR1,GBP2,25796.97673410268
7952,ESR1,RPAP1,25796.82483949832
5840,ELF1,SLC35D3,25794.59735523016
38733,SATB1,ELP2,25791.248514368963
5428,ELF1,P4HB,25789.260423705673
9467,GATA1,ANXA9,25788.670902543472
30806,MYC,BBS12,25788.14385768173
6054,ELF1,TMEM263,25787.31407975647
1329,CBFB,PITRM1,25786.713348928955
39173,SATB1,NAA30,25784.575426178773
23819,IKZF1,FGD5,25780.631331795932
22869,HNF4A,SLC39A9,25778.35655206812
7638,ESR1,OSTM1,25777.867850392664
7270,ESR1,ITPR2,25776.378740789147
8223,ESR1,TANGO2,25776.229558588428
40597,SPI1,ESAM,25775.553410343025
38964,SATB1,IFNGR1,25774.840219082645
40403,SPI1,CSAD,25774.351128317237
39270,SATB1,ORC6,25773.564512797948
39746,SATB1,TMEM64,25772.48800317565
6841,ESR1,DYNC2LI1,25772.10941744499
22232,HNF4A,IRF6,25768.074835349624
63,CBFB,AKNA,25766.705971606843
39261,SATB1,NUS1,25764.56463806193
39083,SATB1,MAPKAPK3,25761.91998450164
8129,ESR1,SNCA,25761.034673344493
7198,ESR1,IFI27,25760.578989531394
9481,GATA1,AQP1,25759.790213134744
41625,SPI1,PTGS1,25759.69867225411
5306,ELF1,NBEAL2,25759.698561984438
4388,ELF1,CBFB,25759.151329047996
28690,MEIS1,MS4A6B,25758.20099007364
40655,SPI1,FCHSD2,25757.935135348984
39661,SATB1,STK25,25755.49059435587
39840,SATB1,UQCRC1,25753.4816748245
4618,ELF1,DDX58,25750.76794612476
22084,HNF4A,GCLC,25749.648010238296
39377,SATB1,PQLC1,25747.64987466591
39402,SATB1,PSMC2,25744.863240505827
32618,MYC,SRBD1,25742.465168949086
39858,SATB1,VARS,25738.74112180737
22311,HNF4A,LRRC8C,25734.5162738604
22706,HNF4A,RACGAP1,25733.481278040286
11269,GATA1,TNFSF14,25732.575412600694
24133,IKZF1,KCTD12,25731.642050052516
10868,GATA1,RCAN3,25731.09770380104
22444,HNF4A,NDC1,25730.925472035513
40764,SPI1,GMPR,25729.898032467936
8384,ESR1,TUBGCP5,25728.917101731957
24869,IKZF1,SGCE,25728.610807420053
39157,SATB1,MTHFD1,25726.316759768924
40663,SPI1,FGD2,25721.524793430508
24581,IKZF1,PLEC,25719.17943172005
38785,SATB1,FCHO2,25719.13084612874
40103,SPI1,ASAH1,25718.55612549005
30974,MYC,CHST11,25716.4267337824
21889,HNF4A,CYP20A1,25716.152815840105
39021,SATB1,KIF20B,25712.8815806245
39585,SATB1,SLC31A1,25708.088146046473
41128,SPI1,MAPKAPK3,25707.88658476354
32103,MYC,PDLIM5,25707.809697684068
4397,ELF1,CCL3,25707.457562072483
38719,SATB1,EIF2B1,25706.734032564884
5943,ELF1,STK38,25701.206695128378
6021,ELF1,THUMPD3,25701.198232763378
40951,SPI1,IL1R1,25699.074598256986
39366,SATB1,PPM1D,25698.634781036493
23248,IKZF1,AI597479,25698.57722506725
24955,IKZF1,SMPD1,25698.51273054316
39168,SATB1,MYCN,25691.868451855404
25217,IKZF1,TUBGCP2,25690.824603891488
5320,ELF1,NDN,25687.480739103994
25823,JUN,CRIP1,25686.56464749699
24485,IKZF1,OTUD6B,25683.28822906121
22989,HNF4A,TET1,25682.672244616766
23665,IKZF1,DKC1,25681.962297521735
5112,ELF1,LAPTM4B,25680.541599806835
39076,SATB1,MAD2L1,25679.272441629146
23334,IKZF1,ATP10A,25676.38921188082
40195,SPI1,CAMK2D,25676.06314820412
38487,SATB1,CANX,25676.04715098911
39174,SATB1,NAA35,25666.786625301236
11008,GATA1,SLA2,25666.684654542263
38856,SATB1,GNA11,25664.59122378805
31064,MYC,CSF1R,25663.87670160928
6031,ELF1,TM6SF1,25659.803163988654
4604,ELF1,DCAF13,25659.33209233718
42088,SPI1,TM6SF1,25658.3821950002
40954,SPI1,IL27RA,25657.19415802211
23640,IKZF1,DDX1,25656.44333185558
4578,ELF1,CTSF,25656.1163936385
41522,SPI1,PLIN3,25655.66708890879
7095,ESR1,GSKIP,25654.33413858442
40778,SPI1,GOLPH3,25654.00326733755
28528,MEIS1,JPT1,25653.883283234318
29018,MEIS1,QARS,25651.993720176924
22156,HNF4A,HDAC11,25647.47588754406
24306,IKZF1,MNS1,25645.953487201314
23611,IKZF1,CUL4A,25645.769488117865
7957,ESR1,RPP40,25645.700557768385
41544,SPI1,POMGNT2,25645.644273347814
8441,ESR1,USP42,25644.355205558284
6354,ESR1,ACOX3,25641.545155377502
39241,SATB1,NRF1,25639.82090690806
41429,SPI1,PARP8,25637.64425456009
7692,ESR1,PEA15A,25637.61759489317
5302,ELF1,NARFL,25635.095878987093
38543,SATB1,CENPO,25634.461669044296
22319,HNF4A,LYSMD3,25630.90945523342
7656,ESR1,PALLD,25622.721074050674
41035,SPI1,KLF6,25621.772422413935
21695,HNF4A,ATP11A,25619.659359380246
38542,SATB1,CENPK,25618.799301685238
38326,SATB1,ABCB8,25617.936822519343
20400,HDAC2,MPO,25616.575111350274
38918,SATB1,HECTD3,25611.35697532006
31195,MYC,EDRF1,25610.59189593078
38506,SATB1,CCNG1,25607.99182319367
8307,ESR1,TMEM38A,25605.83093652587
39847,SATB1,USP15,25603.079718263576
25219,IKZF1,TUBGCP5,25602.345704424286
4782,ELF1,FGD2,25602.11522180726
19468,HDAC2,CD93,25598.905816563485
4992,ELF1,IDH3A,25598.687963983666
22409,HNF4A,MTUS1,25598.280277745933
41663,SPI1,RANBP3,25593.92050515298
23782,IKZF1,FAM126A,25590.452155422077
455,CBFB,DGLUCY,25589.44110437871
559,CBFB,ETNK1,25589.394274499256
26167,JUN,GM973,25586.487858940247
9666,GATA1,CDKN1C,25585.95936404338
4600,ELF1,D10WSU102E,25577.20201925746
26501,JUN,LYZ2,25574.609229690785
7555,ESR1,NEK8,25570.70802166979
24226,IKZF1,MAGED2,25570.06050442147
42147,SPI1,TOMM40,25567.843520835308
22240,HNF4A,ITGAL,25567.212530373243
23586,IKZF1,CSGALNACT1,25566.574006324805
42057,SPI1,TENT5A,25565.524427069922
38948,SATB1,HUS1,25564.999249931516
8148,ESR1,SPHK1,25564.030083884973
7735,ESR1,PLA2G15,25560.181183106473
7820,ESR1,PRNP,25557.455217438826
24023,IKZF1,HSPA4,25557.112280260524
24120,IKZF1,JAK2,25556.672199978464
21609,HNF4A,ACSS2,25554.39775481086
22441,HNF4A,NCKAP1,25553.323763857807
31198,MYC,EFNA1,25552.996957316285
24604,IKZF1,POLE3,25549.896481152955
24025,IKZF1,HSPA5,25548.64642552418
27881,MEIS1,ATP5F1,25548.638077455238
5177,ELF1,MAPKAPK3,25545.94204296025
38537,SATB1,CDT1,25545.121965960745
43174,STAT3,GM12185,25544.585141059353
19331,HDAC2,ATPIF1,25540.654083792473
38721,SATB1,EIF3A,25540.504417797387
5602,ELF1,PSMD9,25539.83785700942
23224,IKZF1,ACLY,25538.600454947504
23844,IKZF1,FTSJ3,25538.568207685457
38561,SATB1,CIPC,25538.51033206002
6123,ELF1,TSPOAP1,25534.8309577198
6928,ESR1,FAM102B,25530.024679332455
21865,HNF4A,CRY2,25526.826571025125
7483,ESR1,MTO1,25525.239999294914
39389,SATB1,PRKAR2B,25519.114086837795
6854,ESR1,EEPD1,25518.79261582029
30711,MYC,ANXA3,25518.575644640892
9534,GATA1,AXL,25518.079839718397
5442,ELF1,PARP8,25517.88366142007
40601,SPI1,ETF1,25517.38756188568
40716,SPI1,GATA2,25517.102660931698
5645,ELF1,RANBP3,25517.0797367454
22543,HNF4A,PAQR7,25516.933180838823
42321,SPI1,YBX3,25516.860495120814
9542,GATA1,BANK1,25515.368065795177
4774,ELF1,FCHSD2,25514.876701057965
32640,MYC,STEAP3,25513.748747920894
22252,HNF4A,KAZALD1,25513.6104705529
39609,SATB1,SMARCA2,25511.756525009812
22558,HNF4A,PDE4D,25511.62821796179
38327,SATB1,ABCC5,25510.821995987306
41190,SPI1,MINPP1,25510.732275600734
39105,SATB1,MED22,25508.395611110274
31327,MYC,FIGNL1,25507.347336546496
10488,GATA1,MYO1D,25504.44965975808
11114,GATA1,SPTB,25503.692977772196
21774,HNF4A,CD55,25500.707955941398
42417,STAT3,ABCG3,25499.410520762693
22546,HNF4A,PARP3,25496.90105608814
940,CBFB,KLHL6,25496.778546432794
39165,SATB1,MXD3,25494.693423673707
39928,SATB1,ZFP74,25489.44226059486
39395,SATB1,PRPF4,25488.899767556853
32671,MYC,TAB1,25486.92870753089
42289,SPI1,VPS41,25484.071244327402
39743,SATB1,TMEM38A,25483.309546329252
23271,IKZF1,ANKRD44,25482.822176094218
39593,SATB1,SLC39A10,25482.326277697863
39269,SATB1,ORC5,25482.101651674315
7277,ESR1,JMJD4,25481.016970195105
42759,STAT3,CLCA3A1,25478.503701133257
10929,GATA1,RSAD2,25477.862786421734
4369,ELF1,CAMK2D,25475.323607064158
41634,SPI1,PUSL1,25474.304839625012
23849,IKZF1,FZR1,25474.077477386047
4861,ELF1,GMPR,25471.112170084212
22102,HNF4A,GNA11,25469.146270218145
24874,IKZF1,SH2D3C,25464.14911447096
38533,SATB1,CDCA7,25463.368688955594
5029,ELF1,INPP5B,25462.122317669557
30865,MYC,CARHSP1,25461.095362990975
7553,ESR1,NEK2,25461.08080337202
1749,CBFB,SSR2,25460.678218771183
40114,SPI1,ATG4B,25459.84896522014
39486,SATB1,RNF19A,25457.225379122836
4287,ELF1,ASAH1,25456.8756513717
10546,GATA1,NFAM1,25455.201943703225
24272,IKZF1,METAP1,25453.16987019268
22981,HNF4A,TCF19,25451.322244870185
6408,ESR1,ANLN,25450.32612290215
7485,ESR1,MTR,25448.324369008897
25162,IKZF1,TOLLIP,25446.022359404746
38504,SATB1,CCND3,25445.290532286654
22657,HNF4A,PRIM2,25444.541966130255
573,CBFB,FAAP100,25444.541193251025
10013,GATA1,FKTN,25442.609725419876
24379,IKZF1,NCLN,25441.579824833265
6462,ESR1,ASB8,25438.05520879227
20427,HDAC2,MUC13,25436.778783041547
24378,IKZF1,NCL,25435.54010234155
737,CBFB,GRINA,25435.527818805484
43877,STAT3,PHETA2,25433.6370591787
4875,ELF1,GOLPH3,25432.862280299865
39252,SATB1,NUDCD1,25430.74705681849
6947,ESR1,FASTKD3,25427.533795036252
41477,SPI1,PHF5A,25427.270541132675
22765,HNF4A,RRAS,25424.71944021912
41546,SPI1,PON2,25424.23064795372
40610,SPI1,EZR,25423.922954923422
23086,HNF4A,UAP1,25423.240874761817
4559,ELF1,CSAD,25422.1884172509
23522,IKZF1,CLCN4,25421.210936605865
24558,IKZF1,PIM2,25418.388352727827
11203,GATA1,TFEC,25415.711859749023
27882,MEIS1,ATP5G1,25415.619751250248
41455,SPI1,PDK3,25413.06822857683
41348,SPI1,NPTN,25412.39586232544
1521,CBFB,RIN3,25408.135094023564
24264,IKZF1,ME2,25406.58964861399
23196,IKZF1,9430015G10RIK,25406.411340223844
7025,ESR1,GCAT,25406.22786437022
39011,SATB1,KAT7,25406.084814723414
693,CBFB,GLRX5,25400.3172588535
9585,GATA1,CAND2,25399.324346478897
8078,ESR1,SLC30A6,25396.82396091775
7513,ESR1,NAGLU,25395.787822723676
19347,HDAC2,BC005561,25395.436151001206
42297,SPI1,WDR43,25393.945676545783
42182,SPI1,TSC22D3,25390.7177487372
24119,IKZF1,ITSN1,25388.952293171787
23531,IKZF1,CLTC,25386.651356179813
10524,GATA1,NDN,25386.23493662891
40550,SPI1,EIF2B1,25385.677850861317
24865,IKZF1,SF3B3,25383.65615460493
24892,IKZF1,SLC16A1,25379.035311643303
24153,IKZF1,KLHL12,25377.737833570336
10000,GATA1,FGD4,25375.595829439997
6952,ESR1,FBXO5,25375.127444126207
8226,ESR1,TASP1,25371.905108590716
22286,HNF4A,LCK,25371.637315504642
41392,SPI1,ODC1,25371.13935517979
39003,SATB1,ITPR1,25371.072822637587
1439,CBFB,PSTPIP1,25370.051383232127
24537,IKZF1,PGM1,25370.044016225365
1975,CBFB,UBA7,25369.558292148467
11240,GATA1,TMEM177,25366.662227983663
6497,ESR1,B4GALT6,25366.057166322615
38726,SATB1,EIF5A,25364.183584877566
9822,GATA1,DDIAS,25360.056116928925
38932,SATB1,HNRNPAB,25357.455399738206
6083,ELF1,TOMM40,25356.531748031102
22923,HNF4A,SRBD1,25355.675307754565
6438,ESR1,ARHGAP12,25354.722031471774
39642,SATB1,SPTY2D1,25352.183045525064
39227,SATB1,NHP2,25346.703018195807
42181,SPI1,TSC22D1,25338.418480615328
41323,SPI1,NFIA,25337.76890644026
4738,ELF1,EZR,25337.262942933987
22909,HNF4A,SPC25,25336.956019146193
25062,IKZF1,TBC1D5,25335.160066281067
5091,ELF1,KLF6,25334.97246280826
68,CBFB,ALDH9A1,25332.909779427362
21803,HNF4A,CHAMP1,25332.42933413075
8435,ESR1,USP20,25330.839317338814
28887,MEIS1,PHACTR2,25330.393544326183
39199,SATB1,NDE1,25326.325623455625
10059,GATA1,GDA,25325.25666895002
5535,ELF1,POMGNT2,25324.998155265675
38575,SATB1,CLN5,25324.7193354759
8563,ESR1,ZSCAN12,25323.74366939198
39619,SATB1,SNRNP200,25321.640263662517
25158,IKZF1,TNFSF10,25321.527062026056
7932,ESR1,RLF,25321.150611503155
6249,ELF1,YBX3,25320.7838974974
38995,SATB1,ISG20,25319.74789536978
25004,IKZF1,SSTR2,25318.947281062257
43654,STAT3,MYL10,25318.131790525706
39038,SATB1,LANCL2,25317.43594261795
31093,MYC,CTTN,25316.493552017822
10333,GATA1,LDHD,25314.045098164464
24027,IKZF1,HSPA9,25312.934115139287
11255,GATA1,TMEM8,25309.36436640364
39348,SATB1,PNO1,25309.082397477992
7661,ESR1,PARD3B,25308.38875233274
41677,SPI1,RBM33,25305.751737232127
42018,SPI1,SYTL1,25303.267400913435
31336,MYC,FLVCR1,25302.758939570987
1172,CBFB,NFAM1,25297.25571296996
8175,ESR1,ST3GAL5,25294.56905573904
10096,GATA1,GPC1,25291.572435520982
38745,SATB1,ERP29,25289.40007194276
40242,SPI1,CCT2,25288.61209584077
6684,ESR1,COBLL1,25288.490559160742
24183,IKZF1,LDHB,25288.44516496088
26471,JUN,LIMD2,25285.965830498255
23208,IKZF1,ABCE1,25285.660519038196
10012,GATA1,FKBP9,25283.69066164188
6923,ESR1,FAAH,25281.823470990523
38790,SATB1,FEM1A,25278.882911991066
1857,CBFB,TMEM123,25277.60093709315
7558,ESR1,NET1,25276.599381561777
38743,SATB1,ERGIC1,25275.123604766737
8386,ESR1,TWSG1,25274.26942682694
42188,SPI1,TSPAN8,25273.37274381245
49796,IRF8,GP9,25272.754811360122
24650,IKZF1,PRMT5,25270.494821387052
30864,MYC,CARD6,25270.220584933573
6654,ESR1,CKAP2L,25268.199067459584
6993,ESR1,FTSJ1,25268.133969771996
20409,HDAC2,MS4A6B,25267.231659301237
24497,IKZF1,PAG1,25265.227136286703
38724,SATB1,EIF4EBP1,25265.172248100775
4731,ELF1,ETF1,25263.09877610434
24889,IKZF1,SLBP,25260.822539670575
31849,MYC,MLPH,25260.095244540673
40982,SPI1,IRF7,25258.475272928903
30937,MYC,CDCA8,25256.600629451317
389,CBFB,CST3,25255.513762183513
25188,IKZF1,TRIM39,25252.134747895434
7795,ESR1,PPP1R9A,25248.138130068626
9651,GATA1,CDC42EP4,25245.644612158107
6695,ESR1,COPG2,25244.20243237335
4728,ELF1,ESAM,25243.045791850884
1904,CBFB,TOMM22,25242.78154436955
687,CBFB,GIMAP5,25240.908349191384
860,CBFB,IL21R,25240.886311601054
25382,IKZF1,ZFR,25240.220333017773
24742,IKZF1,RCOR1,25239.490027377284
5518,ELF1,PLIN3,25233.835917946315
6672,ESR1,CLU,25232.476711396997
38984,SATB1,INTS6,25226.888344879462
7294,ESR1,KIF18A,25224.437146980174
11196,GATA1,TEAD2,25224.061347974464
38510,SATB1,CCT6A,25223.690602714014
27697,JUN,ZFP275,25223.533425595342
5619,ELF1,PUSL1,25222.29325209104
20358,HDAC2,METTL27,25221.11023874339
5233,ELF1,MINPP1,25220.78130954499
24517,IKZF1,PCYT1A,25220.037340771592
41971,SPI1,SSH2,25215.435285811338
38528,SATB1,CDC6,25214.957736270135
4298,ELF1,ATG4B,25214.7335393608
359,CBFB,CORO1A,25214.386109227555
25322,IKZF1,XPR1,25212.747562651097
5412,ELF1,ODC1,25212.705392549964
40118,SPI1,ATP11C,25212.258640174477
40455,SPI1,D230025D16RIK,25211.29567495003
40198,SPI1,CAND2,25211.193110606593
24401,IKZF1,NELFB,25210.08052438999
25451,JUN,AFDN,25207.38922830904
39221,SATB1,NFE2,25204.23502231576
8215,ESR1,SZT2,25204.213465370256
7482,ESR1,MTMR6,25203.915100968818
5477,ELF1,PHF5A,25203.43346130209
1844,CBFB,TIMM29,25202.438980569146
31189,MYC,EAF1,25199.669409321912
29430,MEIS1,TRIM12A,25199.42032447904
22438,HNF4A,NCAPG2,25199.046481909714
30693,MYC,AMIGO2,25197.597509525407
30931,MYC,CDC6,25197.130807232974
21671,HNF4A,ARHGAP27,25195.363066644095
4686,ELF1,EIF2B1,25191.95849436679
6117,ELF1,TSC22D3,25189.295670181215
5537,ELF1,PON2,25187.118021588765
5018,ELF1,IL27RA,25184.438272673196
22302,HNF4A,LPCAT1,25182.228206032163
23253,IKZF1,ALAS1,25180.824670121863
1515,CBFB,RGS19,25178.792646143564
32497,MYC,SLC11A2,25176.098521223856
39275,SATB1,OSTM1,25175.364220949257
2018,CBFB,VAMP5,25174.850672173037
32676,MYC,TAF9B,25172.248631033
709,CBFB,GNG2,25170.02443989046
10147,GATA1,HCK,25169.855582153494
23552,IKZF1,COPB2,25169.454664903475
39316,SATB1,PHF5A,25166.436396069847
24938,IKZF1,SLC43A3,25165.423757147546
7454,ESR1,MNDAL,25163.74169051757
23092,HNF4A,UBAP1,25162.665647673966
38422,SATB1,ATG16L1,25154.412546469623
23975,IKZF1,HASPIN,25151.35826020154
25095,IKZF1,THEMIS2,25148.47118179941
24314,IKZF1,MPND,25146.540139872097
6116,ELF1,TSC22D1,25145.51139368913
6219,ELF1,VPS41,25143.353490615013
39605,SATB1,SLCO4A1,25139.955954652076
53,CBFB,ADSL,25139.397698727415
6225,ELF1,WDR43,25139.38464143164
9524,GATA1,ATP1B2,25135.5612491128
49760,IRF8,GBP5,25135.2979014343
5658,ELF1,RBM33,25134.087200943803
11061,GATA1,SLC45A3,25133.049540321976
39438,SATB1,RAD51AP1,25133.034930190606
23786,IKZF1,FAM171A1,25132.58845679215
39489,SATB1,RORC,25131.320567425966
4831,ELF1,GATA2,25130.775595441824
694,CBFB,GM2A,25130.670812956185
38898,SATB1,H2AFY,25128.372880645224
24382,IKZF1,NDE1,25118.223249998882
26138,JUN,GBP7,25115.654657894276
39620,SATB1,SNRPB,25113.104668384098
11455,GATA1,ZFP445,25111.319693764108
636,CBFB,FNTA,25108.83982503415
9886,GATA1,EFCC1,25107.938394942386
24467,IKZF1,OAS1G,25105.079645367885
39074,SATB1,LYSMD3,25103.81023688134
24020,IKZF1,HSP90AA1,25102.9892640281
7625,ESR1,OASL2,25101.285884086497
39082,SATB1,MAPK9,25092.53655343524
1266,CBFB,PAQR5,25091.402581684433
8465,ESR1,VPS33B,25086.81521061695
41532,SPI1,PMPCA,25084.89081968875
865,CBFB,IMMT,25082.615092539792
5461,ELF1,PDK3,25082.59653072821
8489,ESR1,XDH,25081.55043513347
41814,SPI1,SETD2,25076.776840519437
38953,SATB1,ICE2,25076.749158383827
4411,ELF1,CCT2,25073.68848117519
20923,HDAC2,RPL41,25072.964813547762
31523,MYC,HIF3A,25071.98030806724
1698,CBFB,SMIM5,25070.568794724895
41139,SPI1,MBTPS1,25070.31813589274
24745,IKZF1,RDH11,25069.340194530447
7866,ESR1,RAB11FIP3,25069.214423336
39518,SATB1,SAT1,25067.126264299466
7388,ESR1,MARCH8,25065.498430336327
6003,ELF1,TENT5A,25059.392725907706
5043,ELF1,IRF7,25058.907550314572
7249,ESR1,IRAK2,25056.200310626187
38802,SATB1,FNDC3B,25054.49634825834
30973,MYC,CHST10,25053.715938076213
24207,IKZF1,LRRC49,25052.400897466683
8278,ESR1,TLK1,25050.154362891673
362,CBFB,COX4I1,25049.186822705862
32849,MYC,TTLL7,25047.38235194847
24041,IKZF1,IDH1,25047.00612021592
40840,SPI1,HARS,25042.39784240283
220,CBFB,CAPG,25036.633660313346
32313,MYC,RANBP6,25036.54484646573
22808,HNF4A,SERPINB9,25036.490395857996
22941,HNF4A,STK10,25035.372535380386
42323,SPI1,YOD1,25030.725450318318
38477,SATB1,CACYBP,25029.912513360163
21348,HDAC2,TREML2,25028.5068764539
39488,SATB1,RORA,25026.649078678398
26207,JUN,GRK3,25023.479278972212
24684,IKZF1,PTDSS2,25021.773586112657
25140,IKZF1,TMEM50B,25020.677179203045
41981,SPI1,ST8SIA4,25020.15562492571
40965,SPI1,INPP1,25018.135677162
7568,ESR1,NFXL1,25017.282743064603
46100,BTAF1,GSTT1,25016.39170525136
11214,GATA1,TIE1,25014.004844019808
5920,ELF1,SSH2,25011.845517780497
22579,HNF4A,PHF10,25010.854345544405
25115,IKZF1,TMEM109,25006.302487920937
22583,HNF4A,PHTF2,25004.52413563049
22415,HNF4A,MYH10,25004.472142119906
23873,IKZF1,GCAT,25001.22259569958
21759,HNF4A,CCNB2,25000.29803809812
39418,SATB1,PTPN12,25000.01606109368
22880,HNF4A,SLCO4A1,24999.677365565494
5372,ELF1,NPTN,24999.586371688853
21068,HDAC2,SLC34A2,24999.519633690394
38886,SATB1,GTF2F1,24997.610867350948
23394,IKZF1,CACFD1,24991.715344088876
42212,SPI1,TXNIP,24990.961824171507
5347,ELF1,NFIA,24990.300336499316
41322,SPI1,NFE2L2,24989.950425784886
2020,CBFB,VAV1,24988.01047194592
1464,CBFB,RAB37,24986.90308303177
41875,SPI1,SLC29A1,24986.0130946009
21753,HNF4A,CBX7,24983.53175573116
24263,IKZF1,MDN1,24979.487941079577
10816,GATA1,PTGER2,24976.22224664107
6750,ESR1,CTSH,24975.70159511931
39708,SATB1,TFRC,24974.993569715552
41998,SPI1,STRN3,24970.790836629818
8370,ESR1,TTC39B,24968.462189779064
39085,SATB1,MARCH8,24967.246091016495
39641,SATB1,SPTLC1,24966.930343115466
8312,ESR1,TMEM68,24962.315883109528
23524,IKZF1,CLEC12A,24961.478793674953
25288,IKZF1,VIM,24961.057682370567
333,CBFB,CLPTM1L,24960.783029091486
22395,HNF4A,MPZL1,24954.974320041485
39359,SATB1,POR,24954.82172897805
6393,ESR1,ALG11,24953.35138904826
38977,SATB1,ILVBL,24952.48434686507
2121,CBFB,ZKSCAN3,24951.45010958614
38618,SATB1,CS,24950.56443009774
5965,ELF1,SYTL1,24949.599181654306
22823,HNF4A,SH3BP5L,24948.400390546693
22799,HNF4A,SELL,24945.349021394144
39061,SATB1,LPP,24943.535330851362
38823,SATB1,GBE1,24942.602920942285
7288,ESR1,KDM7A,24942.143737168943
33038,MYC,ZSCAN12,24938.871646627787
39543,SATB1,SERPINB9,24938.39224255743
39378,SATB1,PRC1,24936.635497524196
25249,IKZF1,UBR7,24933.926353602037
8121,ESR1,SMPD2,24931.923400218006
39443,SATB1,RANGAP1,24929.453822110874
7094,ESR1,GSAP,24926.83493097173
11274,GATA1,TOM1L1,24926.621940550915
23132,HNF4A,VPS33A,24926.54036893945
30701,MYC,ANKLE1,24925.812056873812
30626,MYC,ABCB4,24921.849124605204
24667,IKZF1,PSEN1,24921.241798230774
21870,HNF4A,CSF3R,24921.2029101183
